SMILES,pEC50,counter_pEC50,Emax,counter_Emax,sc_log2fc,is_reactive
CN1CCC2(CC1)CN(C(=O)c1ccc3cn[nH]c(=O)c3c1)Cc1ccccc12,,,,,0.2100923269499605,0
CN1CCC2(CC1)CN(C(=O)c1ncnc3sccc13)[C@@H]1COC[C@@H]12,,,,,0.0775563304578756,0
CN1CCC2(CC1)CN(c1ncnc3c1cnn3C)Cc1ccccc12,,,,,0.3586305564493273,0
CN1CCC2(CCN(C(=O)NCc3cc(-c4ccccc4)no3)C2)C1,,,,,0.1984662062989533,0
CN1CCCC(C(=O)NCC(c2cccs2)N2CCCC2)C1=O,,,,,0.2720102376421557,0
CN1CCCC(CCNC(=O)c2cnc(N3CCOCC3)nc2)C1,,,,,-0.1665172769034205,0
CN1CCCC(N2CC(NC(=O)c3nc4ncccn4n3)C2)C1=O,,,,,-0.0585751246460903,0
CN1CCCC(N2CCN(C(=O)C3(Cc4cnn[nH]4)CCC3)CC2)C1,,,,,-0.0224319306971615,0
CN1CCCC(N2CCN(c3cnc(CO)cn3)CC2)C1,,,,,0.1718813806114406,0
CN1CCCC(NC(=O)c2cccc(-c3ncn[nH]3)c2)C1=O,,,,,-0.0255598951786263,0
CN1CCCC(O)(CC(=O)N2CCCC(c3c[nH]c4ncccc34)C2)C1,,,,,0.1287319624594787,0
CN1CCCC(O)(CC(=O)Nc2n[nH]c3c2c(-c2ccccc2)nn3C)C1,,,,,0.3517353850701069,0
CN1CCCC(n2cc(C3CCN3C(=O)OC(C)(C)C)nn2)C1=O,,,,,0.4420126815627199,0
CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,,,,,0.347438563242566,0
CN1CCCC1C(=O)N1CCN(C(=O)NC2CSC2(C)C)CC1,,,,,-0.0241576437065749,0
CN1CCCC1C(=O)N1CCN(C(=O)c2cc[nH]c(=O)c2)CC1,,,,,0.0983342136632028,0
CN1CCCC1C(=O)N1CCN(CCc2nc(-c3ccccc3)no2)CC1,,,,,0.1846228359045387,0
CN1CCCC1C(=O)NCc1nc(-c2ccc(Br)cc2)n[nH]1,,,,,0.590540800978534,0
CN1CCCC1C1CCCN1C(=O)CNC(=O)c1cccc(F)c1,,,,,0.3245278141279603,0
CN1CCCC1c1cc(C(=O)Nc2cccc(C(O)CC(F)(F)F)c2)[nH]n1,,,,,0.9687744208840624,0
CN1CCCC2CN(C(=O)CCc3nnc(-c4cc5ccccc5o4)o3)CCC21,,,,,0.7278858557109171,0
CN1CCCCC(CNC(=O)c2cn(-c3cccc(Cl)c3F)nn2)C1,,,,,0.5202863725618072,0
CN1CCCCC1C(=O)NCCNc1ncc(Cl)cc1Cl,,,,,0.2518920370636173,0
CN1CCCCC1C(=O)Nc1ccc(-c2csc(N)n2)cc1,,,,,0.1392068232949161,0
CN1CCCCC1C(=O)Nc1ccc2c(c1)S(=O)(=O)CC(=O)N2,,,,,0.3395369192548423,0
CN1CCCN(c2ccc(-c3noc(C4CC5C=CC4C5)n3)cn2)CC1,,,,,0.6982197465853863,0
CN1CCC[C@@H]1C(=O)NC/C=C/CNC(=O)c1ccc(C(N)=O)[nH]1,,,,,0.0420250567016441,0
CN1CCC[C@H]1c1cccnc1,,,,,-0.0630484347049273,0
CN1CCCc2cc(Cc3nc(-c4cc5cc(Br)ccc5[nH]c4=O)no3)ccc21,,,,,0.602326444141904,0
CN1CCN(C(=O)C2CC(=O)N(c3ccccc3)C2)CCC12CCOCC2,,,,,0.017979243310075,0
CN1CCN(C(=O)CC2CCN(C(=O)c3ccc(F)c(Cl)c3)CC2)CC1,,,,,0.2633597514965236,0
CN1CCN(C(=O)Cc2ccc(NC(=O)c3cc(=O)[nH]c(C4CC4)n3)cc2)CC1,,,,,-0.0361875650523967,0
CN1CCN(C(=O)Cc2ccc(NC(=O)c3ccnc4c3CC(=O)N4)cc2)CC1,,,,,0.0542183670493475,0
CN1CCN(C(=O)Cc2cccc(NC(=O)c3cc(C4CC4)[nH]n3)c2)CC1,,,,,0.2870899417618124,0
CN1CCN(C(=O)Cc2cccc(NC(=O)c3conc3C3CC3)c2)CC1,,,,,0.1802872130504467,0
CN1CCN(C(=O)c2ccc(-c3c[nH]c4nncc-4c3)cc2)CC1,,,,,0.0488226266653074,0
CN1CCN(C(=O)c2ccc(-c3cccc(C(N)=O)c3)cc2)CC1,,,,,0.0594373285670576,0
CN1CCN(C(=O)c2ccc(-c3noc(-c4cncc(-c5cnn(C)c5)c4)n3)cn2)CC1,,,,,0.2358833511922995,0
CN1CCN(C(=O)c2ccc(-c3noc(C4Cc5ccccc5O4)n3)cc2)CC1,,,,,0.3026022977987027,0
CN1CCN(C(=O)c2ccc(CNC(=O)c3cccc4cc(O)ncc34)cc2)CC1,,,,,0.1241761496661371,0
CN1CCN(C(=O)c2ccc(F)c3occc23)CC1c1ncc[nH]1,,,,,0.1555657639270784,0
CN1CCN(C(=O)c2ccc(NC(=O)c3cc4c(cc3Cl)NC(=O)C4)cc2)CC1,,,,,-0.0619528821316392,0
CN1CCN(C(=O)c2ccc(NC(=O)c3ccc4nnnn4c3)cc2)CC1,,,,,0.4553577487423364,0
CN1CCN(C(=O)c2ccc(OCC(=O)O)cc2)c2ccccc2C1,,,,,0.0745686563862444,0
CN1CCN(C(=O)c2cnc[nH]2)CC1Cc1ccccc1,,,,,0.2128475939885161,0
CN1CCN(C(=O)c2nnc(-c3cscn3)o2)CC1C(C)(C)C,,,,,0.052413955433082,0
CN1CCN(C(c2ccccc2)c2ccccc2)CC1,,,,,0.2009940404194092,0
CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,,,,,0.2988979674666425,0
CN1CCN(C2=c3ccccc3=Nc3ccc(Cl)cc3N2)CC1,,,,,0.2972330472166683,0
CN1CCN(CC(=O)NC2(Cc3ccc(F)cc3)CC2)CC1=O,,,,,0.6278280533990466,0
CN1CCN(CC(=O)Nc2ccc(N3CCOCC3)cc2)CC1C(C)(C)C,,,,,0.1706108569473837,0
CN1CCN(CC(=O)Nc2ccc3[nH]c(-c4ccccn4)nc3c2)CC1=O,,,,,-0.0312746745162233,0
CN1CCN(CC2CCN(C(=O)[C@@H](O)Cc3ccccc3)CC2)CC1,,,,,0.3869545175340302,0
CN1CCN(CCNc2ccc(-n3ccnc3)nn2)C(c2ccccc2)C1,,,,,0.1299474966312256,0
CN1CCN(CCOc2ccc(NC(=O)c3cccc(NC(=O)c4cccnc4)c3)cc2)CC1,,,,,-0.0770759699324064,0
CN1CCN(Cc2cn(Cc3ccc(-c4ccccc4)cc3)nn2)CC1,,,,,0.4145194096220252,0
CN1CCN(S(=O)(=O)c2c[nH]c3cccc(F)c23)C(C)(C)C1=O,,,,,0.291691441813885,0
CN1CCN(S(=O)(=O)c2ccc(C(=O)O)cc2Br)CC1=O,,,,,0.1021627283551813,0
CN1CCN(S(=O)(=O)c2ccccc2CNC(=O)c2cccc(CO)c2)CC1,,,,,0.563573967992835,0
CN1CCN(c2cc(C(=O)N3CCC(Cc4ccc(F)cc4)C3)ccn2)CC1,,,,,0.1943526698639338,0
CN1CCN(c2ccc(CNC(=O)N3CCC(Cc4ccccc4)C3)cn2)CC1,,,,,0.3536018590107495,0
CN1CCN(c2ccc(CNc3nccc(-n4ccnc4)n3)cc2)CC1,,,,,-0.0617908511266677,0
CN1CCN(c2ccc(NC(=O)C3CC3c3ccccc3Cl)cn2)CC1,,,,,0.4988303669471444,0
CN1CCN(c2ccc(NC(=O)Cc3ccn(-c4ccc(F)cc4)n3)nc2)CC1,,,,,0.405989508591908,0
CN1CCN(c2ccc(NC(=O)c3cc[nH]n3)nc2)CC1,,,,,0.0964264128245562,0
CN1CCN(c2ccc(NC(=O)c3ccc(F)cc3F)cc2)CC1,,,,,0.2233350156407423,0
CN1CCN(c2ccnc(-c3noc(C(C)(C)F)n3)c2)CC1,,,,,0.0872904103017154,0
CN1CCN(c2ccnc(NC(=O)c3cccnc3C3CC3)c2)CC1,,,,,0.1195844645241402,0
CN1CCN(c2cncc(OCc3cccc(Cl)c3)n2)CC1,,,,,0.7357258334700594,0
CN1CCN(c2ncc3c(n2)CCN(CC(=O)NC2CC2)C3)CC1,,,,,0.0684432110787463,0
CN1CCN(c2ncccc2CNC2CCCc3scnc32)CC1,,,,,0.5128868053401887,0
CN1CCN(c2ncccc2CNc2nc3cc([N+](=O)[O-])ccc3[nH]2)CC1,,,,,-0.0536781779366139,0
CN1CCOC(C(=O)NC(Cc2ccccc2)C(=O)N2CCOCC2)C1,,,,,0.5076363631443356,0
CN1CCOC(C(=O)NCc2ccc(-c3ccc4c(c3)CCCO4)cc2)C1,,,,,-0.0042020523163663,0
CN1CCOC(CNC(=O)C(C)(C)Oc2cccc(Cl)c2)C1,,,,,0.7375935594970879,0
CN1CCOCC1Cn1c(=O)[nH]c2ccc(C(F)(F)F)cc2c1=O,,,,,0.3696849260196334,0
CN1CCO[C@H]2CN(C(=O)c3nccc4cccnc34)C[C@H]21,,,,,-0.008454292853285,0
CN1CC[C@H](C(=O)N2CC[C@@H](NC(=O)c3cccn4nc(N)nc34)C2)C1,,,,,-0.1234666740733961,0
CN1CCc2[nH]c3ccc(C(=O)NC4CCc5ccccc5NC4=O)cc3c2C1,,,,,0.2712672097710287,0
CN1CCc2cc(NC(=O)c3ccnc4[nH]ncc34)ccc2C1=O,,,,,0.118238871309762,0
CN1CCc2ccc(N3C(=O)N4CCC[C@@]4(C)C3=O)cc2C1=O,,,,,0.4372111648483303,0
CN1CCc2ccc(NC(=O)N3CCC(O)C3)cc2C1=O,,,,,0.0656692947566398,0
CN1CCc2ccc(NC(=O)c3ccc(-n4cnnn4)cc3)cc21,,,,,0.4905431140758042,0
CN1CCc2ccc(NC(=O)c3coc4cc(F)ccc34)cc2C1=O,,,,,-0.1045933277138994,0
CN1CCc2nc(C(=O)N[C@@H]3C[C@@H](C(=O)N(C)C)CC[C@@H]3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1,,,,,0.2552633573053283,0
CN1CCn2nc(NC(=O)NCCc3cn[nH]c3)cc2C1,,,,,0.1826163281570583,0
CN1CCn2nc(NC(=O)c3ccc(OC(F)F)nc3)cc2C1,,,,,-0.0614454134341384,0
CN1CCn2nc(NC(=O)c3ccc4c(c3)NC(=O)CCN4C)cc2C1,,,,,-0.1418408300458395,0
CN1CCn2nc(NCc3ccc4c(c3)CCO4)cc2C1=O,,,,,0.4711923980054223,0
CN1CN(C(=O)C(c2cccnc2)C2CCCCC2)CC1=O,,,,,0.2156998736471874,0
CN1C[C@@H](NC(=O)Cn2nc3n(c2=O)CCCC3)[C@H](c2cncn2C)C1,,,,,0.1490408635413865,0
CN1C[C@@H](NC(=O)NCc2cn(C)nc2-c2ccccc2)CC1=O,,,,,-0.0457249270484089,0
CN1C[C@@H](NC(=O)c2cc3c([nH]2)CCOC3)[C@H](c2cncn2C)C1,,,,,0.0132074540300354,0
CN1C[C@@H](NC(=O)c2cccc3[nH]c(=O)oc23)[C@H](c2cncn2C)C1,,,,,-0.057210583790316,0
CN1C[C@@H](Nc2ncnc3c(-c4ccccc4)nsc23)CC1=O,,,,,0.1734627053973631,0
CN1C[C@@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2C1,,,,,0.7433527325078082,0
CN1C[C@H](C(=O)NCc2cn(C)cn2)[C@@H](c2ccccc2)C1,,,,,0.1367688303639515,0
CN1C[C@H]2CN(C(=O)c3cn4cccnc4n3)C[C@@]2(C)C1,,,,,-0.0134100400192162,0
CN1Cc2cc(C(=O)N[C@@H]3CC(Cn4ccnc4)C[C@H]3O)ccc2NC1=O,,,,,0.0002022691040416,0
CN1Cc2cc(NC(=O)c3ccc(-n4cnnc4)cc3)ccc2NC1=O,,,,,-0.0540076354622414,0
CN1Cc2cc(S(=O)(=O)N3CC[C@@H](Oc4ccccc4)C3)ccc2OC1=O,,,,,0.4723772353028159,0
CN1[C@@H]2CCC[C@H]1C[C@@H](NC(=O)c1nn(C)c3ccccc13)C2,,,,,0.3440398470515582,0
CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)c1c[nH]c3ccccc13)C2,,,,,0.2554094257661885,0
CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,,,,,0.4298759925825102,0
CN1[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,,,,,0.0217369451002631,0
CN=C(NC)NCc1ccccc1,,,,,-0.0015538062735058,0
CN=S(=O)(c1ccc(NC(=O)CCc2cnn(C)c2)cc1)N(C)C,,,,,0.1178440802465821,0
CNC(=NC#N)NCCSCc1nc[nH]c1C,,,,,-0.0931616392924764,0
CNC(=O)C(C)(C)CNC(=O)NCc1cccc(Oc2ccccc2F)c1,,,,,-0.1860725215317571,0
CNC(=O)C(CNC(=O)Nc1ccc(Cl)cc1)Cc1ccc(C(F)(F)F)cc1,,,,,0.3611585093722496,0
CNC(=O)C(CO)Nc1nc(-c2cc(Cl)cc(Cl)c2)no1,,,,,0.6751899689832557,0
CNC(=O)C(Cc1ccccc1)Nc1nc(C)nc2[nH]ncc12,,,,,0.1319078717806022,0
CNC(=O)C(F)(F)C1(O)CCN(C(=O)c2cncc(-n3cccn3)n2)CC1,,,,,-0.0932600598970492,0
CNC(=O)C(NC(=O)CN1CCC(Cc2cccnc2)CC1)c1ccccc1,,,,,0.265526922907723,0
CNC(=O)C1(C)CCN(C(=O)CNC(=O)c2ccncc2)C1,,,,,0.1718464418154454,0
CNC(=O)C1(C)CCN(C(=O)NCC(c2ccc(Cl)cc2Cl)c2c[nH]c3ccccc23)C1,,,,,0.6825908305888384,0
CNC(=O)C1(NC(=O)c2nc3ccccc3cc2Br)CCCC1,,,,,0.2453105106986896,0
CNC(=O)C1CCCC1NC(=O)Cn1ccc2ccccc21,,,,,0.4545469824886513,0
CNC(=O)C1CCCC1NC(=O)NCC1CCCc2cc(OC)ccc21,,,,,0.9888804772107715,0
CNC(=O)C1CCCN(C(=O)NC(CC(C)C)c2ccc(Cl)cc2)C1,,,,,0.7420879514067762,0
CNC(=O)C1CCCN(C(=O)c2ccc(-n3ccnc3)cc2)C1,,,,,0.0545170622897373,0
CNC(=O)C1CCCN(Cc2nnc(-c3ccccc3Cl)o2)C1,,,,,0.3376395128817648,0
CNC(=O)C1CCCN1C(=O)c1cncc(-c2ccc(OC)cc2)c1,,,,,0.3249112682302087,0
CNC(=O)C1CCS(=O)(=O)C12CN(C(=O)NCc1cnc(C)cc1C)C2,,,,,0.3311652576676809,0
CNC(=O)C1CN(C(=O)c2ccc(N3CCNC3=O)cc2)C1,,,,,0.0544956976857083,0
CNC(=O)C1CN(C(=O)c2ccc3[nH]c(=O)[nH]c3n2)CCO1,,,,,0.1094502063693213,0
CNC(=O)C1CN(c2ccc3nnc(C(F)(F)F)n3n2)CCO1,,,,,0.2838463210494362,0
CNC(=O)C1CN(c2ncnc3c2cnn3-c2ccccc2F)C1,,,,,0.7802809759304384,0
CNC(=O)C1Cc2ccccc2N1C(=O)Cn1nc2ccccn2c1=O,,,,,0.1418019990023302,0
CNC(=O)CC(C)NCc1nnn(-c2ccccc2)c1C1CC1,,,,,0.148382552630634,0
CNC(=O)CCC(=O)Nc1nc2cc3c(cc2s1)OCCO3,,,,,0.3780736714759419,0
CNC(=O)CCN1CCC(N2CC(=O)Nc3ccccc32)C1,,,,,-0.1249620442899035,0
CNC(=O)CCc1c(C)nc2c3ccccc3nn2c1C,,,,,0.1501578949706114,0
CNC(=O)CN(C)c1nc2cc(NC(=O)c3ccccc3COCc3ccccc3)ccc2[nH]1,,,,,1.1132160269855635,0
CNC(=O)CN1CCC(NC(=O)N2CCCC2CCc2ccccc2)CC1,,,,,0.3287183805788087,0
CNC(=O)CNC(=O)c1cccc(NS(=O)(=O)c2ccc3[nH]c(=O)ccc3c2)c1,,,,,0.1958408807804053,0
CNC(=O)COC1CN(C(=O)c2ccc3nc(-c4ccccc4)[nH]c3c2)C1,,,,,-0.4099757315611786,0
CNC(=O)COc1ccc(NC(=O)N(C)C2CCCN(c3ccccc3)C2)cc1,,,,,0.268155044545445,0
CNC(=O)COc1cccc(CC(=O)NCc2ccccc2-n2ccnc2)c1,,,,,0.2338641224056663,0
CNC(=O)COc1cccc(CNC(=O)CNC(=O)c2ccc3c(c2)OCO3)c1,,,,,0.4180545847913132,0
CNC(=O)COc1cccc(CNC(=O)CNC(=O)c2cccs2)c1,,,,,0.7068067420308899,0
CNC(=O)COc1cccc(Oc2ncncc2-c2ccccc2)c1,,,,,0.3419082773316081,0
CNC(=O)C[C@@H]1CN(C(=O)CCc2ccc(C#N)cc2Br)C[C@H]1O,,,,,-0.0232653378975812,0
CNC(=O)C[C@@H]1CN(C(=O)CCn2ccc3cccnc32)C[C@H]1O,,,,,0.123674953549794,0
CNC(=O)C[C@@H]1CN(C(=O)Cc2cc3[nH]cnc3cc2Br)C[C@H]1O,,,,,0.1902648947138043,0
CNC(=O)C[C@@H]1CN(C(=O)NCCc2ccc(N(C)C)nc2)C[C@H]1O,,,,,0.5135558115556964,0
CNC(=O)C[C@@H]1CN(C(=O)NCc2cc(C3CC3)ccc2OC)C[C@H]1O,,,,,-0.0564177426099502,0
CNC(=O)C[C@@H]1CN(C(=O)NCc2ccccc2-c2ccncc2)C[C@H]1O,,,,,0.21016370126314,0
CNC(=O)C[C@@H]1CN(C(=O)NCc2ccnn2CC(C)C)C[C@H]1O,,,,,0.3093627078551298,0
CNC(=O)C[C@@H]1CN(C(=O)c2cc3ncc(C(C)C)cc3[nH]2)C[C@H]1O,,,,,0.1617795790592973,0
CNC(=O)C[C@@H]1CN(C(=O)c2ccc(=O)n(-c3cccc(Cl)c3)c2)C[C@H]1O,,,,,-0.009293472796421,0
CNC(=O)C[C@@H]1CN(C(=O)c2ccc3cc(-c4ccccc4)[nH]c3c2)C[C@H]1O,,,,,0.4695911219212665,0
CNC(=O)C[C@@H]1CN(C(=O)c2ccnc(Oc3ccc(C(C)C)cc3)c2)C[C@H]1O,,,,,0.0946318941552437,0
CNC(=O)C[C@@H]1CN(c2ccnc3cnccc23)C[C@H]1O,,,,,0.0686184026427624,0
CNC(=O)C[C@@H]1CN(c2nnc(-c3ccco3)cc2C(F)(F)F)C[C@H]1O,,,,,0.488844023390647,0
CNC(=O)Cc1ccc(-c2noc(CC3CCCC3(F)F)n2)cc1,,,,,0.2051927016330934,0
CNC(=O)Cc1noc(Cn2nnc(-c3ccc(Br)cc3)n2)n1,,,,,0.1036542912452131,0
CNC(=O)Cn1cnc(NC(=O)C2CCN(c3ccccc3Cl)C2)n1,,,,,0.4282731280857294,0
CNC(=O)Cn1nc(NC(=O)N(C)Cc2c(C)cccc2C)cc1C,,,,,0.7324145209448587,0
CNC(=O)N(C)c1ccc(NC(=O)Nc2ccnn2C(C)C2CC2)cc1,,,,,0.1204354248794826,0
CNC(=O)NC1CCCN(C(=O)CSc2nc3ccccc3s2)C1,,,,,0.6720225489656775,0
CNC(=O)NC1CCN(c2nc(-c3ccc([N+](=O)[O-])cc3)no2)C1,,,,,-0.1721714431254118,0
CNC(=O)NCC(=O)NC1CCN(C)C1c1ccc(Cl)cc1,,,,,0.2050572770346328,0
CNC(=O)NCc1cn([C@H](C)c2ccc(-n3cccn3)c(F)c2)nn1,,,,,0.0838757004842576,0
CNC(=O)Nc1cccc(NC(=O)C2CCCN2C(=O)Cc2cccs2)c1,,,,,0.4017546484665247,0
CNC(=O)Oc1cccc2ccccc12,,,,,0.0400074903285151,0
CNC(=O)[C@@H](NC(=O)C1CCCN(S(=O)(=O)c2ccc3ccccc3c2)C1)C(C)C,,,,,0.4998777660169302,0
CNC(=O)[C@@H]1CCCN1C(=O)C1CCN(C(=O)c2ccco2)CC1,,,,,0.0422201330156576,0
CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)C(C)NC(=O)c1ccco1,,,,,0.1770977170795063,0
CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1n[nH]c2c1CN(C(=O)OC(C)(C)C)CC2,,,,,0.5913559713694498,0
CNC(=O)[C@H](Cc1c[nH]cn1)NC(=O)C(C)(C)c1cccc(Cl)c1,,,,,0.1551808534369523,0
CNC(=O)c1cc(C)ccc1NC(=O)c1ncccc1O,,,,,0.292242876545315,0
CNC(=O)c1cc(N2CCCC(c3nncn3C)C2)ccn1,,,,,0.1624490572988118,0
CNC(=O)c1cc(NC(=O)C2CC(OCc3ccccc3)C2)nn1C,,,,,-0.1139495987606206,0
CNC(=O)c1cc(NC(=O)CCn2c(=O)n(C)c3ccccc32)ccn1,,,,,0.429785329658248,0
CNC(=O)c1cc(OC)ccc1NC(=O)c1ccc(CN2C(=O)CCC2=O)cc1,,,,,-0.1318564501845835,0
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,,,,,0.1105884363545329,0
CNC(=O)c1cc(S(=O)(=O)N2CCCC(Cn3ccnn3)C2)cn1C,,,,,0.2344455309452682,0
CNC(=O)c1cc2cc(NC(=O)CN3CCc4ccccc4C3=O)ccc2[nH]1,,,,,0.509551177776134,0
CNC(=O)c1cc2cc(NC(=O)c3nc4n(n3)CCCN4)ccc2[nH]1,,,,,-0.0466844355418537,0
CNC(=O)c1cc2cc(NS(=O)(=O)c3ccc(OC)c(CC(=O)O)c3)ccc2[nH]1,,,,,0.0017049588593035,0
CNC(=O)c1ccc(-c2ccc(NCC3CCCO3)nc2)cc1C,,,,,-0.0992314394651155,0
CNC(=O)c1ccc(C(=O)NC(C)c2ccc(OC(C)C)cc2)cn1,,,,,0.0473691021735351,0
CNC(=O)c1ccc(CN(C)C(=O)NCc2ccccc2-n2ccnc2)cc1,,,,,0.2581489004536538,0
CNC(=O)c1ccc(CNC(=O)C2CCCN(CC(F)(F)F)C2)cc1,,,,,0.3170034556173135,0
CNC(=O)c1ccc(CNC(=O)NC2CCCS(=O)(=O)C2)cc1,,,,,0.3313170979414565,0
CNC(=O)c1ccc(NC(=O)N2C[C@H]3CN(C)C[C@H]3C2)nn1,,,,,-0.093477355758234,0
CNC(=O)c1ccc(NC(=O)NCC(O)c2ccccc2Cl)cc1,,,,,0.094519616581013,0
CNC(=O)c1ccc(NC(=O)c2ccc(Cl)c(S(=O)(=O)N(C)OC)c2)cc1Cl,,,,,0.1889853508454536,0
CNC(=O)c1ccc(NC(=O)c2ccc3c(c2)CCCC3)cc1,,,,,0.2151060453037188,0
CNC(=O)c1ccc(O)c(NS(=O)(=O)CC(OC)C(C)C)c1,,,,,0.0927683123537038,0
CNC(=O)c1ccc(OC)c(NC(=O)c2cc(-c3cccc(OC)c3)n[nH]2)c1,,,,,0.2326473320964038,0
CNC(=O)c1ccc(OC)c(NC(=O)c2cnc(-c3ncccn3)s2)c1,,,,,0.163527430970458,0
CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3nc(N(C)C)no3)CC2)cc1,,,,,0.2928827176356559,0
CNC(=O)c1ccc(S(=O)(=O)N2CCc3c(-c4ccccn4)cncc32)cc1,,,,,-0.2045483321944083,0
CNC(=O)c1cccc(C(=O)N2CCN(C(=O)c3ccc4[nH]cnc4c3)CC2)c1,,,,,0.1660500365783851,0
CNC(=O)c1cccc(C(=O)NCC2(O)Cc3ccccc3C2)c1,,,,,-0.0304147930050561,0
CNC(=O)c1cccc(CCNC(=O)Cn2cc(-c3ccccc3)c(C)n2)c1,,,,,0.672740007250805,0
CNC(=O)c1cccc(CNC(=O)c2cccc3c2nnn3C)c1,,,,,0.2670146694332496,0
CNC(=O)c1cccc(COc2ccc(C3CCC(=O)N3)cc2)c1,,,,,0.0440767643826716,0
CNC(=O)c1cccc(NC(=O)N2CCCC(n3cc(C)cn3)C2)c1,,,,,0.6210648783817991,0
CNC(=O)c1cccc(NC(=O)c2cc3c(s2)CN(C)CC3)c1C,,,,,0.3051511955758202,0
CNC(=O)c1cccc(OCc2noc3c2COCC3)c1,,,,,-0.0927256455325649,0
CNC(=O)c1ccccc1N(C)C(=O)c1c2c(nn1C)CCC2,,,,,0.5601227198864881,0
CNC(=O)c1ccccc1Sc1ccc2c(C=Cc3ccccn3)n[nH]c2c1,,,,,0.3913024901408933,0
CNC(=O)c1ccnc(NC(=O)Nc2ccc(-c3ccccn3)cc2)c1,,,,,0.2960801845104893,0
CNC(=O)c1nc(C)c(C)c(N2CC[C@@H](NC(=O)CC3CC(F)(F)C3)C2)n1,,,,,0.0397557850232843,0
CNC(=O)c1nn[nH]c1NC(=O)NC(c1ccccc1)c1cnn(C)c1,,,,,0.0605326431003426,0
CNC(=O)c1sc2nc(-c3cnn(CCF)c3)[nH]c(=O)c2c1C,,,,,0.2685890085199763,0
CNC(C)Cc1noc(-c2cc(C)n(-c3ccc(OC)cc3)n2)n1,,,,,0.2736827161916008,0
CNC(CO)c1cccc(-c2ccc3c(c2)CCOC3)c1,,,,,0.2167237055901972,0
CNCC(=O)N1CCCc2ccc(NC(=O)C3CC(=O)N(C(C)C4CC4)C3)cc21,,,,,0.2260254653739285,0
CNCC(O)c1ccc(O)cc1,,,,,-0.0432377995118738,0
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,,,,,0.3237977609223709,0
CNCCCC12CCC(c3ccccc31)c1ccccc12,,,,,0.0788024457231187,0
CNCCCN1c2ccccc2CCc2ccccc21,,,,,0.1487976951116,0
CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,,,,,0.4668368025813542,0
CNC[C@@H]1CC[C@@H](N)C(OC2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1,,,,,-0.0964869654452548,0
CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,,,,,0.1275032478394815,0
CNCc1ccccc1CNC(=O)c1ccc2nc(C)nn2c1,,,,,0.2111209528310708,0
CNCc1ccccc1CNC(=O)c1cccc(-c2ccncc2)n1,,,,,0.4514069304458215,0
CNCc1cn(CC2CCCN2C(=O)Cc2cccc(C)c2)nn1,,,,,0.0543799714830986,0
CNNCc1ccc(C(=O)NC(C)C)cc1,,,,,0.10103200349597,0
CNS(=O)(=O)CC(=O)NCc1ccc(-n2cnc3ccccc32)cc1Cl,,,,,0.2886248212750125,0
CNS(=O)(=O)CC1CCCN1C(=O)c1cn2c(n1)CCCC2,,,,,0.017569890470046,0
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,,,,,0.0197814444671744,0
CNS(=O)(=O)Cc1noc([C@@H]2C[C@H]2c2ccc(F)cc2F)n1,,,,,0.3309862583797396,0
CNS(=O)(=O)N1CCC(C(=O)N2CCc3cc(Cl)ccc32)CC1,,,,,0.1478156317057217,0
CNS(=O)(=O)N1CCC(c2nc(C3CCC(F)(F)C3)no2)CC1,,,,,0.1256962300209191,0
CNS(=O)(=O)N1CCN(C(=O)c2c(F)ccc(O)c2F)CC1,,,,,0.2348158667277402,0
CNS(=O)(=O)c1cc(C(=O)N(C)C2CCCc3c2cnn3C)co1,,,,,0.3681863388846375,0
CNS(=O)(=O)c1ccc(-c2cccs2)c(C(=O)NC2CCc3nc(C)nn3C2)c1,,,,,0.0186006261804645,0
CNS(=O)(=O)c1ccc(C(C)Nc2cnn(-c3ccccc3)c2C)cc1,,,,,0.6983043827408216,0
CNS(=O)(=O)c1ccc(Cn2cnc3c(cnn3C(C)(C)C)c2=O)cc1,,,,,-0.164814558176631,0
CNS(=O)(=O)c1ccc(NC(=O)c2ccc(-c3csc(C)n3)cc2)cc1C,,,,,0.1689654984878311,0
