SMILES,pEC50,fc_8p25,fc_33,fc_99,logD
C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,1.82,0.8147037142846648,1.0610152049673134,,
CN(C)CCOC(C)(c1ccccc1)c1ccc(Br)cc1,4.68,0.6514320831660011,1.5271799880561656,,
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,6.08,,,,
CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,4.92,0.9461711374377192,1.6781662561257713,,
CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O,1.83,-0.2835814709381669,-0.5928956398129525,,
CN1Cc2c(N)cccc2C(c2ccccc2)C1,4.19,0.3455315087753746,1.0061368446809538,,
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1,4.49,1.9998157560342296,2.543567955050205,,
CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1,1.81,-0.2005980659266152,-0.3451769642221137,,
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,2.24,-0.5548766900097802,,,
COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,5.52,1.3726698811657003,1.4324561577520991,,
Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,5.06,2.1048278144734964,2.22493867297524,,
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,5.13,3.661556783939084,4.239256659654055,,
CC(C)Cc1ccc(C(C)C(=O)OCc2ccccn2)cc1,3.68,0.3258798613759938,1.2416286772195777,,
CCC(=O)O[C@@H](OP(=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)O)C(C)C,4.48,0.1513590441767997,1.1702141192081006,,
CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21,4.79,,,,
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,3.92,0.6274421797966848,1.350914156518711,,
Nc1ncnc2c1ncn2CCOCP(=O)(O)O,1.86,-0.089527577145201,-0.2685762886990938,,
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,2.4,0.0986614030277341,,,
Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,4.57,1.5383589925972423,1.7682706818414706,,
CCOc1ccc(CC2=NCCc3cc(OCC)c(OCC)cc32)cc1OCC,3.95,0.7502423538928792,1.0565594130325815,,
CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,2.08,,,,
COc1ccc(O)cc1,1.84,-0.2718247199838489,-0.5790465518117975,,
CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,1.76,-0.7611586805101992,,,
CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,1.93,0.0033709220419299,-0.0689233381292999,,
Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1,1.98,,,,
c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,4.39,0.5199108216897423,1.6915334802107331,,
CC(C)NCC(O)c1ccccc1Cl,3.33,0.3283779156380933,1.091424247639765,,
NCCCNCCSP(=O)(O)O,2.97,-0.1669674095583628,-0.1933109257091031,,
Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,2.68,-0.1818064710090383,-0.2442510097499826,,
NCCCC(O)(P(=O)(O)O)P(=O)(O)O,2.44,-0.1491371866151598,-0.2385911430250789,,
C#CCN(C)[C@H](C)Cc1ccccc1,2.63,-0.151898848439856,-0.1314627733097267,,
CN(C)C(=S)SSC(=S)N(C)C,1.86,-0.3309546327041717,-0.0647389782203822,,
NC(=O)NO,1.79,-0.1770876389490387,-0.3744081033555272,,
CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,1.98,-0.1338139475031827,-0.2097009231604034,,
CC(O)=C(C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,1.78,-0.0177426267557981,,,
Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,1.83,-0.2520878884243684,-0.10496001358308,,
FC(F)OC(F)(F)C(F)Cl,1.95,-0.1327993766941569,-0.0253653034796743,,
O=C(CCCCCCC(=O)Nc1ccccc1)NO,3.25,-0.6925401643141609,,,
N=C(N)NN=Cc1c(Cl)cccc1Cl,4.41,0.1638154403580335,1.1901999542820176,,
O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,4.71,0.60266121806418,1.201039659229247,,
COc1ccc(OC)c(C(O)C(C)N)c1,2.94,-0.0994732888358236,-0.4156907489675167,,
NC(=O)CN1C[C@H](O)CC1=O,2.25,-0.1415809040967605,-0.3424556838120971,,
Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,4.43,0.6349881337576407,1.5248523923960635,,
Nc1ccc2cc3ccc(N)cc3nc2c1,4.95,0.854944070826283,,,
CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,3.4,-0.1346226121498078,-0.2422721656907077,,
COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)cc3)cc2)[nH]1)C(C)C,4.57,1.1066231445026071,1.776923339951114,,
N[C@H](CO)C(=O)O,2.02,-0.0962364065056639,-0.2462055129875084,,
CC(COc1ccccc1)N(CCCl)Cc1ccccc1,4.9,1.0694275700723497,1.6806625759999223,,
Cn1c(=O)c2c(ncn2CCOC(=O)C(C)(C)Oc2ccc(Cl)cc2)n(C)c1=O,4.58,1.1461677018187006,1.7227207815705794,,
CC[N+](C)(C)Cc1ccccc1Br,2.89,-0.044067853853284,0.0738688640626335,,
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,1.87,-0.3572622254298392,,,
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,4.53,1.2925551286097814,2.3167230791601447,,
CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4cccnc4)=CC[C@@H]32)C1,3.96,0.9214482995930172,1.5250322137928765,,
CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,2.27,-0.3288832371706929,-0.1582521137883528,,
COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,3.4,0.2440481999556661,1.1928190308726008,,
COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,6.58,,,,
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,4.83,0.5807202401720483,1.1279022116941009,,
Oc1ccc(OCc2ccccc2)cc1,1.82,-0.3062490620728549,-0.1723075305741464,,
CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,6.69,1.829591975394224,1.3012981869829368,,
COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,4.45,0.1494861846066844,1.1263599665424555,,
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,4.75,1.4900684829996116,2.034761595939577,,
CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,4.21,0.7984499067263015,1.5640543609535875,,
Nc1ccncc1,3.68,0.016235652201688,-0.0250236129783906,,
Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,4.67,1.4908197483562282,1.3891504496758769,,
CSCCC(N)C(=O)O,1.87,-0.190890186548945,-0.2894003970618182,,
Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-],2.74,,,,
Cc1nn(C)cc1S(=O)(=O)NC(=O)c1ccc(-n2ccc(OCC(C)(C)C(F)(F)F)n2)nc1N1C[C@@H](C)CC1(C)C,1.98,-0.5274161598408917,,,
Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1,5.03,2.316575432333196,2.5111475346619265,,
CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,2.04,-0.3545372474935749,-0.5156860621017568,,
OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,5.33,2.191116886774937,1.8455247972470297,,
O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,3.88,,,,
CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,4.3,0.8996003323553694,1.6341363457661404,,
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,3.9,0.4416170360932591,1.081547502438062,,
CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,1.82,-0.1858166268461315,-0.2892488130636444,,
COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,4.89,0.5472204190563712,1.1695363550953148,,
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],5.66,1.9166359035734983,1.3609375833083628,,
O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,4.89,1.3125051961751766,1.292117553680656,,
CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,2.54,-0.1642299438484643,-0.3048323986746345,,
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,2.95,0.0621073225782418,-0.5674715397273945,,
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,5.88,3.2134300870503703,2.025656246826895,,
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,6.21,3.9182277227356246,2.565664257937068,,
Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,1.9,-0.15669375099102,-0.2024299982623293,,
CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,4.7,0.7468777420400458,2.1731089011672067,,
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,1.74,-0.5194596917511148,,,
Cc1ccc(-c2ccc(C)cn2)nc1,1.77,-0.0251673482373687,-0.5562299670592574,,
CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21,3.89,0.4236612391014969,1.0192392363495495,,
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,4.37,0.5588166578121928,1.2885831997973154,,
CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,4.35,1.4702271314906017,2.681393085981668,,
CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,4.92,0.8011823932100667,1.553546718494523,,
CN1CCN2c3ncccc3Cc3ccccc3C2C1,4.04,0.5882871505132063,1.0253721472936512,,
Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,3.29,-0.4389601225753529,,,
COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(O)c(OC)c2)ccc1O,4.56,,,,
O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,2.69,-0.3014356335831433,-0.1617962364835533,,
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,4.57,0.8901052478674027,1.615886128934317,,
Clc1ccccc1CN1CCc2sccc2C1,4.28,0.8152057171605257,1.7570738270356543,,
Oc1c(Cl)cc(Cl)c2cccnc12,1.82,-0.1491067999921014,-0.2035189368203341,,
O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,4.47,0.6087556430428797,2.4952445563820205,,
CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,5.55,2.038158258158622,1.7398629862723145,,
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,3.59,-0.017435624790096,-0.2261278762878828,,
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,3.81,0.5045979688527835,1.376819218214454,,
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,4.34,0.6548822427202441,1.406628750652799,,
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,4.88,1.719688824964759,1.239110833955584,,
CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,5.2,1.5009187705646647,1.888323052527933,,
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,5.09,1.3410987513223271,0.97089315342547,,
Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,2.65,0.0098554787863025,-0.0137125738179606,,
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,4.75,0.8256656291476002,2.323114126829922,,
Nc1ccc(S(N)(=O)=O)cc1,1.78,0.0361641822736121,-0.1691280475261088,,
O=[N+]([O-])c1ccc(O)c2ncccc12,2.06,-0.275278736653925,,,
CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,3.21,1.1533419936943825,,,
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,2.51,,,,
Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,4.65,0.4937938159591837,1.98099899674834,,
CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,4.31,1.2949595586741645,1.780821321406754,,
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,5.08,1.1331922581845413,1.3032098536187195,,
Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,3.29,,,,
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,4.26,,,,
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,3.73,0.5401634696347545,1.2810415409765687,,
COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,5.18,1.8998808630647552,2.809736221622375,,
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,5.14,1.263565624274051,1.0044147885951302,,
CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,1.77,-0.0474451445443269,-0.412321153917531,,
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,1.74,-0.1717895889881498,,,
CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,4.43,0.537361208588569,1.5336254597091352,,
C#CCN(C)Cc1ccccc1,2.59,0.0908180949010798,-0.106681426446543,,
COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,1.79,-0.6150325980953532,-0.6102494474146856,,
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)C=C(C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)C=CC=CC=C1C,2.04,-0.5008251719602379,-0.5847610627870289,,
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,4.81,2.101824655199468,2.928789112326116,,
CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C,2.45,-0.5793874874441137,-0.1212208892220241,,
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,1.79,-0.3242998001502952,-0.4130108979407051,,
CCCC(=O)N1CCCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,4.42,0.7097567172779398,1.7463383371223953,,
O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,5.18,1.4882273984918664,2.1263827970157765,,
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,4.18,0.7480170858242109,1.7051815185870614,,
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,2.36,-0.1340361847524648,0.04174430491777,,
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,4.52,0.3767073504205473,1.3053035906692028,,
COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,1.82,-0.431802819396823,,,
CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,2.24,,,,
CCCc1nn(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)[nH]c12,4.65,0.8511474231839996,1.4605842433756604,,
CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,1.75,-0.070107339870015,,,
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,5.24,2.062588069807748,1.4363778980255255,,
Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,4.68,0.5381010807579374,1.232507766951692,,
Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,1.96,-0.1021163203745435,-0.3004868692365428,,
CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,4.84,1.44964567412142,2.014644872098259,,
O=c1cccc2n1C[C@@H]1CNC[C@H]2C1,6.09,1.8812832413699987,1.6026165735774895,,
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,5.42,0.4585497843205604,1.0770884992283338,,
c1ccc2[nH]c(-c3cscn3)nc2c1,2.11,-0.0517438239297014,0.1759723528659089,,
CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1,3.0,0.0168818598153197,,,
COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,4.69,1.0013524205859403,2.1747282391097325,,
O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,3.98,0.8369969811090874,1.3593052150647604,,
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,4.0,0.8613977349001916,1.2933770860577043,,
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,4.71,1.9778304711770816,2.215551294489256,,
CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,4.12,0.5638904575483947,1.1054584164100083,,
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,4.24,0.3821360196478432,1.0855228528407923,,
NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,4.94,0.8012154847305873,1.131075880657237,,
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,5.25,1.703364355687524,1.943139144702278,,
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,4.18,0.6857041826344719,1.4870351189942812,,
OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,4.18,1.135567008197524,1.597866910798771,,
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,4.75,1.2248413836327403,1.5346701303533514,,
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,4.34,1.5680821824545377,1.5665601927063542,,
O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,4.6,0.3506887495385971,1.577506457585339,,
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,4.7,0.7098647977711222,1.6286006903653998,,
CNC[C@H](O)c1cccc(O)c1,1.82,-0.0614483963814581,-0.3244274293729413,,
Cc1nc2c([nH]1)-c1ccccc1N(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)CC2,5.69,0.0480211089772543,1.808161032659636,,
O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,2.92,-0.3338896341557401,-0.4942446024945461,,
CNC(C)Cc1ccccc1OC,2.09,0.0826712316293606,-0.1628026010795665,,
CNCCc1ccccn1,2.38,-0.0210682420753949,-0.2035692693805674,,
NCc1ccc(S(N)(=O)=O)cc1,2.57,0.0732576972774755,-0.0713005579772508,,
CCOC(=O)N1CSCC1C(=O)O,1.77,-0.2079466742921334,-0.131985206823393,,
Cn1c(Cc2cccs2)nc2cc(C(=O)N3CC(Cc4ccc(F)cc4F)C3)ccc21,5.82,1.1335548263371018,0.0317923002575757,,
CC1C(=O)Nc2cc(-c3nc(-c4ccc(N5CCCC5)nc4)no3)ccc2N1C,2.62,,,,
Cc1cc(F)c2c(c1)NC(C(=O)NCC1CC13CCSCC3)C2,5.66,1.179941947494914,1.2732481657146029,,
CC(C)(C(=O)N1CCCc2occc2C1)c1ccc(Cl)cc1,5.58,1.1294028571007333,1.106120384578917,,
CCN(CC)C(=O)CSc1nnc(-c2cc(Cl)ccc2OC)[nH]1,5.62,1.417174369614943,1.558367970488915,,
Cc1ccccc1-c1noc(C(C)N2CCCC2c2c(C)nn(C)c2C)n1,5.91,1.110419875682994,0.0754627102188982,,
CC(C)(C)[C@@H]1OCC[C@H]1c1noc(C2OCCc3ccccc32)n1,5.6,1.1255668172167017,1.1455760764141107,,
CN(C(=O)C1(c2c(Cl)cccc2Cl)CCC1)[C@H]1C[C@@H](C(N)=O)C1,5.74,1.0979488301618028,1.2232455584575643,,
Cn1ncc2ccc(CNc3ncnc4ccc(F)cc34)cc21,1.91,,,,
COc1ccc2c(-c3ccccc3)c(C(=O)NC(C)C)oc2c1,5.005,1.3414769963648987,2.003406521822141,,
Cc1cc(F)ccc1-n1ccc(NC(=O)NCCS(=O)(=O)Nc2ccccc2)n1,6.63,1.2041442698628246,0.7756395320175473,,
Cc1cc(NCc2ccccc2OC(C)C)cc(C(N)=O)c1,5.42,1.066727701334452,1.3244642531031263,,
Cc1nc2scc(C)n2c(=O)c1S(=O)(=O)Nc1cccc(C(F)(F)F)c1,5.92,1.271427326651918,1.005021816101488,,
Cc1cccc(-c2cncc(C(=O)N3CCc4ccc(S(=O)(=O)N5CCCC5)cc43)c2)c1,5.38,1.0022349360588956,0.4126247306217747,,
Cc1n[nH]c2ccc(-c3cc4n(c3)C(C3CC3)CNC4=O)cc12,1.73,-0.4489619028160473,,,
CCOc1cccc(NS(=O)(=O)c2ccnn2C2CCC2)n1,4.79,1.0251529789813314,1.8959810170857607,,
CCn1c(-c2n[nH]c(=O)c3ccccc23)nnc1N1Cc2ccccc2C(c2ccccc2)C1,5.49,1.2829999223586612,0.5008608207047472,,
Cc1ccc(S(=O)(=O)Nc2cccc3nccnc23)cc1Cl,5.12,1.2970789647422505,1.2385155648546384,,
COCC1CN(C(=O)NCc2ccccc2OC2CCCC2)CC(C)O1,5.25,1.0816798317209826,1.4333909989462716,,
Cc1cc(NS(=O)(=O)c2cc(C)c(F)c(C)c2)n(-c2ccc([N+](=O)[O-])cc2)n1,4.91,1.100118091247384,0.931779119675885,,
CC(=O)NC1Cc2ccccc2N(Cc2c[nH]nc2-c2ccc(C)o2)C1,5.29,1.057072640885384,1.5258157591028938,,
CC1CN(Cc2cn(C)nc2-c2ccc(C#N)cc2)C1c1ccccc1,5.14,1.0165284553787577,1.5308359211426632,,
COC(=O)CN(CCc1ccccc1)C(=O)c1ccc(C2(C(F)(F)F)N=N2)cc1,5.35,1.401252976170371,1.820641272017555,,
CNC(=O)Cn1ccc2ccc(NC(=O)C3(c4cc(F)cc(F)c4)CCCC3)cc21,5.66,1.56942327756165,1.7096592075027133,,
CCc1cccc(C)c1NS(=O)(=O)c1cn(C(C)C)cn1,5.89,1.6384704221748791,1.7905627105004347,,
COCCN(C1CC1)S(=O)(=O)c1cccc2ccn(C)c12,5.55,1.1360785661134634,1.2371817618569416,,
CCc1c(C(=O)NC2(CNC(=O)C3COC(C)C3)CCCC2)oc2ccccc12,5.2,1.048340361036098,1.2980459770498969,,
N#Cc1ccnnc1N1CCCC(c2c[nH]c3ncccc23)C1,2.94,,,,
CC(C)(C(=O)Nc1cc(C2CCOCC2)[nH]n1)c1cccc(Cl)c1F,5.23,1.0855513804059838,1.3878027721676671,,
COc1nccc(C(=O)N2CCCCC2Cc2ccccc2F)n1,5.14,1.352848454658269,1.830533411213172,,
O=C1CCCN1Cc1ccc(Nc2nccc(Oc3ccccc3)n2)cc1,5.74,1.024113079196523,0.8412130590280249,,
