SMILES,pEC50,logD
COC1(OC)CC2(CN(C(=O)c3cc(=O)[nH]c(C4CC4)n3)C2C(C)C)C1,2.4474053403632507,
COC1(OC)CCN(Cc2c[nH]nc2-c2ccccc2F)CC1O,2.414764409919566,
COC1(c2cnnn2C)CN(c2ccnc(Cc3ccccc3)n2)C1,3.14929556784427,
COC1(c2nc(-c3ccc(C)c(F)c3)no2)CCOCC1,2.7818294848310803,
COC1(c2nc(-c3ccc(Oc4ccccc4)cn3)no2)CCC(F)(F)CC1,3.8450901131068234,
COC1(c2nc(-c3ccccn3)no2)CCN(C2C=CCCCCC2)CC1,4.245028295790442,
COC1(c2nccn2C)CCN(c2nc(C)cnc2C)CC1,2.3392141808276135,
COC1(c2nccn2C)CCN(c2ncnc3ccsc23)CC1,2.493389983074619,
COC1(c2noc(Cc3ccc(O)cc3C)n2)CCCC1,3.987666022826028,
COC12CCC(c3cn(CC4OCCC4(C)C)nn3)(CC1)C2,4.04105657317177,
COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,2.4458095734921073,
COC1C(C)C(NC(=O)Nc2ccn(Cc3ccncc3)n2)C1(C)C,2.517966591494289,
COC1CC(N(C)S(=O)(=O)c2ccc3[nH]c(=O)cnc3c2)C12CCC2,3.21682965559791,
COC1CC(NC(=O)c2ccc(OCC(=O)O)cc2)C12CCC2,2.621497344988079,
COC1CCCC(C(=O)N2CCCC(C(=O)N3CCOCC3)C2)C1,2.233949044909763,
COC1CCCC(C(=O)NS(=O)(=O)c2cnccc2C)C1,2.258689718093265,
COC1CCCC(c2nc(-c3cnc(C)nc3N)no2)C1,2.4458274980282955,
COC1CCCN(C(=O)c2ccc(S(=O)(=O)CC(=O)N(C)C)cc2)CC1,2.2675595343172845,
COC1CCCN(c2ccnc3cc(OC(F)(F)F)ccc23)CC1,3.8505141376317447,
COC1CCN(C(=O)NCc2n[nH]c(C(C)(C)C)n2)CC1C,2.538836475216472,
COC1CCN(C(C)(C)CNC(=O)c2ccc(N3CCCC(C(N)=O)C3)cc2)CC1,2.2683097215983232,
COC1CCN(Cc2cn(Cc3ccccc3OC3CC3)nn2)CC1,2.346894929414465,
COC1CCN(c2[nH]c(=O)n(C)c(=O)c2C#N)CC1(C)C,2.518993379364872,
COC1CN(C(=O)c2cccc(-n3cc(C(C)(C)N(C)C)nn3)c2)C(C)(C(=O)O)C1,2.299341116271744,
COC1CN(C(=O)c2csc(Cc3ccc(F)cc3)n2)CCO1,2.7982010978598297,
COC1CS(=O)(=O)CC1NC(=O)c1ccc(OCC(=O)O)cc1,2.3381127193485205,
COC1[C@H]2CCN(c3nccc4c3nnn4C)[C@H]2C1(C)C,4.381766724841877,
COCC#CCn1cnc2cc(-c3ccc(OC)cc3)sc2c1=O,3.4288645501772548,
COCC(=O)N1CCN(C(=O)NC2CCOC2)CCC12CCOCC2,2.2914276997289944,
COCC(=O)N1CCN(S(=O)(=O)c2c(C)nn(C)c2C)CC1,2.362537711316126,
COCC(=O)N1CCc2c(NC(=O)c3cc(C)ccc3F)cccc21,3.838778833008804,
COCC(=O)N1CCc2cc(NCc3cnnn3C)ccc21,2.2827443961739053,
COCC(=O)NCCC(=O)N[C@H]1CCC[C@H]1NC(=O)c1c(F)cccc1OC,2.426206350010346,
COCC(=O)N[C@@H]1CN(C(=O)Cc2ccsc2)C[C@H]1c1nccn1C,2.416143437353793,
COCC(=O)N[C@@H]1CN(C(=O)c2cc(F)ccc2C)C[C@H]1c1ccnn1C,2.3072286283141943,
COCC(=O)N[C@@H]1CN(C(=O)c2nccc3ccccc23)C[C@H]1c1nccn1C,3.518764388159565,
COCC(=O)N[C@@H]1CN(c2ncnc3c(F)cccc23)C[C@H]1c1ccnn1C,2.6875255749429128,
COCC(=O)Nc1ccc(NC(=O)NCC(CO)c2ccccc2)cc1,2.302934848462099,
COCC(C)(C)N1CCN(C(=O)c2cnc(-c3ccoc3)s2)CC1,2.8125343693508995,
COCC(C)(NC(=O)c1cc(-n2cccn2)ccn1)C(=O)O,2.2625843318424557,
COCC(C)(O)C(=O)Nc1ccc(-n2cnc(C)c2C)cc1,2.538120540322825,
COCC(C)(O)c1cn(Cc2nc3ccccc3o2)nn1,2.29714664301732,
COCC(C)n1ccc(NC(=O)N2CCNC(=O)C2CC(C)C)n1,3.112516420847544,
COCC(NC(=O)Cc1c[nH]c2cccc(OC)c12)C(=O)O,2.660153533924743,
COCC(NC(=O)N1CCC[C@H]1C(F)F)C1CCOCC1,2.432367296724402,
COCC(NC(=O)c1cnc(C2(C)OCCO2)s1)c1cccc(OC)c1,3.536200515908072,
COCC(NC(C(=O)OC)c1cccc(C(F)(F)F)c1)c1cnn(C)c1,4.129535910070391,
COCC(OC)C(=O)N1CCCC1CSc1nnc(C)s1,2.595837761871516,
COCC1(C(=O)N2CCCN(c3ccc(C)nn3)CC2)CCCC1,3.0275377720984347,
COCC1(C(=O)NC2COc3ccccc3NC2=O)CCOC1,2.3261771440776267,
COCC1(C(=O)NCC(O)CNC(=O)c2coc3ccccc23)CCCCO1,3.8357866471925055,
COCC1(C(=O)Nc2ccc(CC(=O)O)cc2)CCCCC1,3.855634150874594,
COCC1(C(=O)Nc2cccc3[nH]nnc23)CCOCC1,2.3077169103851465,
COCC1(C(=O)O)CCCN1C(=O)C1CCCN(C(=O)N2CCCC2)C1,2.2758711601212314,
COCC1(C(=O)O)CCN(C(=O)NCCc2c(C)oc3ccccc23)C1,2.47947705402842,
COCC1(C)CCN(C(=O)[C@@H]2CCCN2C(=O)Nc2ccccc2)C1,3.2113983193079116,
COCC1(C)CN(C(=O)NC2CC3(COC(C)(C)C3)C2)C1,2.256143265088009,
COCC1(C)CN(c2nnc(-c3cn(C)c4ccccc34)n2C)CCO1,2.7134060550367822,
COCC1(CC(=O)N2Cc3nnc(C)n3CC2C(=O)N(C)C)CC1,2.27387059257625,
COCC1(CNC(=O)c2cc(=O)[nH]c3ncn(C)c23)CCC1,2.2798616631354207,
COCC1(CNc2ccc(S(C)(=O)=O)cc2)CCNCC1,3.5047636764216117,
COCC1(O)CCN(C(=O)C(=O)Nc2cc(F)c(F)c(F)c2)CC1,2.8580748052600473,
COCC1(O)CCN(c2ccnc3c(Cl)cccc23)CC1,2.4205670002856587,
COCC1(O)CN(S(=O)(=O)c2ccc3c(c2)CC(C)(C)O3)C1,3.335550742521056,
COCC1(c2noc(C3C4CC5CC(C4)CC3C5)n2)CCOCC1,5.089676223695878,
COCC12CCCN1C(=O)N(C1CCN(C(C)C)C1=O)C2=O,2.677328793698355,
COCC1CCCCN(C(=O)c2ccc(C3CCOCC3)cc2)C1,4.095758195417744,
COCC1CCCN(C(=O)NC2CCN(Cc3ccc(C#N)cc3)C2=O)C1,2.4172965580429837,
COCC1CCCN(C(=O)[C@@H]2CO[C@H](CNC(=O)c3ccccc3O)C2)CC1,5.513732445759689,
COCC1CN(C(=O)C(C)(O)CCc2ccccc2)CC(C)(C)O1,2.68857813998458,
COCC1CNCCN1S(=O)(=O)c1cc2cc(Cl)ccc2s1,4.452850481461022,
COCC1COCCN1C(=O)Cc1cccc2cccnc12,3.3246284069395657,
COCC1COCCN1C(=O)Nc1ccnc(Oc2ccccc2)c1,3.8496050784849425,
COCC1COCCN1C(=O)c1ccc(N2CCNC2=O)c(C)c1,2.2409746205154217,
COCC1COCCN1C(=O)c1cccc(Oc2nccs2)c1,3.402470910111807,
COCC1COCCN1C(=O)c1ncc2c(F)cccn12,2.3255494731303132,
COCCC(=O)N1CCC(NC(=O)N2CC(O)(c3ccccc3)C2)CC1,2.2643169839730715,
COCCC(=O)N1CCC(NC(=O)N2CCN(c3ccccc3)CC2)CC1,2.429384706913188,
COCCC(=O)N1CCC(NC(=O)c2ccc(C(C)(C)C)s2)CC1,4.012327085428506,
COCCC(=O)N1CCN(C(C)C(=O)N2CCCCC2)CC1,2.376230273112221,
COCCC(NC(=O)c1cc(-c2ccc(OC)cc2)nn1C)c1cncc(F)c1,4.864808295197181,
COCCC1(C(=O)N2CCN(c3nc(C)ns3)CC2)CC1,2.339070187515744,
COCCC1(C(=O)NC2CCN(c3nc(C)cc(=O)[nH]3)C2)CCCC1,2.462727665507019,
COCCC1(CNC(=O)Nc2ccc(-n3ccnn3)cc2)CC1,2.2412338382735135,
COCCC1COCCN1C(=O)Cc1ccc2c(c1)OCCO2,4.148402006761691,
COCCC1COCCN1C(=O)c1cc(C)cc2c[nH]nc12,2.3382572128388586,
COCCCC(=O)NC1(CNC(=O)c2scnc2C(F)F)CCCCC1,2.810951022624657,
COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,2.2634191220288105,
COCCCNC(=O)CN(C)C(=O)CNC(=O)N1CCCC1,2.281216251105788,
COCCCS(=O)(=O)N1CCN(C(=O)c2c(O)cccc2F)CC1,3.744337737348472,
COCCN(C(=O)c1cccc2c1OCCO2)C1CCOC1,2.470019709883432,
COCCN(C(=O)c1ccco1)c1nc(CC(=O)Nc2ccc(Cl)cc2)cs1,5.0452125692272585,
COCCN(Cc1csnc1OC)c1ccnc2ccnn12,2.987121721420297,
COCCN1C(=O)C[C@H](C(=O)Nc2ccc(C3CC3)cn2)[C@H]1c1nccn1C,2.504354080276992,
COCCN1C(=O)C[C@H](CNC(=O)Cc2cscn2)[C@H]1c1cnn(C)c1C,2.240441468107977,
COCCNC(=O)Cn1cc(NC(=O)[C@@H]2Cc3ccccc3N2C(C)=O)cn1,2.994911510087417,
COCCNCC(=O)Nc1ncc(Cc2ccc(C(F)(F)F)cc2)s1,3.8358436309560497,
COCCNS(=O)(=O)c1cccc(CNC(=O)C2Cc3cc(Cl)ccc3O2)c1,5.611452980297427,
COCCOc1cc(NC(=O)Cc2ccc(C(=O)O)cc2)ccc1OC,2.2736467167047447,
COCCOc1ccc(-c2noc(-c3cccc4c3OCO4)n2)cc1F,2.342959751964585,
COCCOc1ccc(S(=O)(=O)N2CCC[C@H](C(=O)O)[C@@H]2C)cc1C,2.477438897804158,
COCCOc1ccc(S(=O)(=O)NC(=O)c2cn(C)c3c(Cl)cccc23)cc1,2.7657187111863397,
COCCOc1ccnc(N[C@H]2CCC(=O)N[C@@H]2c2ccccc2)n1,2.2661553676995694,
COCCOc1ncccc1NC(=O)N1CCOCC(C2CCC2)C1,4.157485546206081,
COCCc1cc(NC(=O)NC2c3ccccc3CC2O)n(C)n1,2.3868425426499185,
COCCc1ccc(OCC(O)CNC(C)C)cc1,2.32240686460644,
COCCc1noc(CN(C)C(=O)c2cccc(N3CCNC3=O)c2)n1,2.508486487153985,
COCCc1nsc(N[C@H](C)CNC(=O)c2ccns2)n1,3.3995692800877815,
COCCn1c(-c2ccnn2C)nnc1N1CCc2ccsc2C1,2.923565541759971,
COCCn1cc(C(=O)Nc2ccc(-n3cnc(C)c3C)cc2)c(C)n1,2.638993518537634,
COCCn1cc(C(=O)Nc2ccc(N3CCN(C)CC3)nc2)c2ccccc21,3.0430448588729844,
COCCn1cc(NC(=O)N2CC(c3ccc(F)cc3)CC2C)cn1,3.256460548950911,
COCCn1cc(NC(=O)Nc2nc3c(s2)CCCCCC3)cn1,4.8204268946506055,
COCCn1cc2c(n1)C(NC(=O)C1CCOC(C)C1)CCC2,2.235531788117609,
COCCn1ccc(-n2ncc3c(C)n(C)c(C)c3c2=O)n1,2.2831083534943692,
COCCn1ccc(C(=O)NC[C@@H]2C[C@H](OC)CN2c2ccncn2)n1,2.3618283617793616,
COCCn1ccc(C(=O)Nc2cccc(-c3nnc[nH]3)c2)n1,2.713282713006372,
COCCn1ccc(NC(=O)c2cnn(-c3ccc(C(F)(F)F)cc3)c2)n1,2.4783935381183353,
COCCn1ccnc1NC(=O)c1cccnc1Oc1ccccc1Br,4.71204336839581,
COCCn1nc(C(=O)N2CCO[C@H](c3cccc(F)c3)[C@H]2C)ccc1=O,4.472068717265807,
COCCn1nc(C)c(NC(=O)c2cc3cc(OC)ccc3cn2)c1C,2.7677276838362403,
COCCn1nc(C)c(Nc2ncnc3c2nnn3C2CC2)c1C,3.3467327100730095,
COCCn1nc2c(c1C(=O)N1CC(=O)Nc3ccccc3C1)C[C@H](C)O[C@@H]2C,3.788552763442359,
COCCn1nnc2c1CCN(C(=O)c1cnc3ccccc3c1)C2,2.3962799085233377,
COC[C@@H](NC(=O)c1c[nH]nc1-c1cccc(Cl)c1)c1cccnc1,3.3094596931329634,
COC[C@@H]1CN(Cc2ccc(-c3nn[nH]n3)o2)C[C@@H]1COC,3.470763545409363,
COC[C@@H]1C[C@@H](O)CN1c1ccc2nnc(-c3cccc(F)c3)n2n1,2.3485297395540963,
COC[C@H](O)Cn1cc(-c2cccc(C(=O)NCc3ccc(C(=O)O)c(C)c3)c2)nn1,2.6452683668649524,
COC[C@H]1C[C@@H](c2ncc(-c3ccc4c(c3)COc3cc5c(ccc6nc([C@@H]7CC[C@H](C)N7C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]c65)cc3-4)[nH]2)N(C(=O)[C@H](NC(=O)OC)c2ccccc2)C1,5.15166103123425,
COC[C@H]1[C@H](OC)[C@H](OC)CN1c1cc(=O)oc2ccccc12,3.114450170617652,
COCc1cc(C(=O)Nc2cnn(CC(=O)N3CC(C)OC(C)C3)c2)no1,2.644402512431901,
COCc1cc(CN2CCC(C(O)c3ccccc3)CC2)no1,2.306875563427104,
COCc1cc(Cl)cc(S(=O)(=O)N[C@]23CCC[C@H]2CNC3)c1,3.093325310169437,
COCc1cc(N2CC(c3n[nH]c(C)n3)C2)nc(C(C)(C)C)n1,2.3398037860813305,
COCc1cc(N2CC3(CC(O)CNC3=O)C2)nc(C(C)(C)C)n1,2.2601972109831885,
COCc1cc(NC(=O)N2CCC(Cc3ccccc3)C2)ncn1,2.3228128886111863,
COCc1ccc(C(=O)NC(C(=O)O)c2ccc(Cl)cc2)cc1,2.414774580818702,
COCc1ccc(C(=O)Nc2cccc(-c3ccn[nH]3)c2)nc1,2.239042651392368,
COCc1ccc(C2COCCN2C(=O)Nc2ccncc2)o1,3.8613297672581,
COCc1ccc(C2COCCN2C(=O)c2ncc(C)cc2C)o1,3.3553715265108286,
COCc1ccc(NCc2c(C)nc3sc(C)nn23)cc1,2.5838365325382617,
COCc1cccc(NC(=O)N2CCC(CN3CCN(C)CC3)CC2)c1,2.46959479867328,
COCc1ccccc1C(=O)NC1CCN(C(=O)c2ccccc2)CC1,2.4647266131299665,
COCc1ccccc1NC(=O)c1ccc(-n2cnnc2)cc1,2.7122799603065473,
COCc1ccnc(NC(=O)C(C)n2ccc(C(F)(F)F)n2)c1,3.323670214096772,
COCc1cnc(NC(=O)N2CCCC2c2cnn(C)c2)s1,2.652757898499718,
COCc1cnc(NC(=O)N2CCOC(C3CCC3)C2)s1,2.38544508209134,
COCc1cnc(NC(=O)c2ncccc2OCC(F)(F)F)s1,3.0226447106285392,
COCc1nc(C(=O)NC2CCN(c3ccccc3OC)CC2)cs1,2.531697844277979,
COCc1nc(C(=O)NCc2cccnc2)c(-c2ccccc2)s1,4.053478795299931,
COCc1nc(C)c(-c2nc(C3(NC(C)=O)CCCCC3)no2)s1,4.5293446594108415,
COCc1nc(C)cc(N2CCN(CCc3ccccc3)CC2)n1,3.324896654576386,
COCc1nc(C2COCCN2C(=O)c2ccnc(C)c2)no1,2.2578196099033234,
COCc1nc(OC)cc(N2CCC(C(N)=O)(c3ccccc3)CC2)n1,4.19082418811674,
COCc1nc2n(n1)CCCC2NC(=O)C(C)NC(=O)Nc1ccccc1,2.267980462906396,
COCc1nccc(NC(=O)N2CCN(c3cnccn3)CC2)n1,2.4274070830495504,
COCc1nccc(NC(=O)NCc2cccc3c2OCC3)n1,3.225569644951891,
COCc1ncsc1C(=O)N1CCCC1Cc1cccc(F)c1,3.890622787496111,
COCc1nnc(CNC(=O)c2c(C)ccc3cc(C)ccc23)[nH]1,2.9194701534580645,
COCc1noc(CN2CCN(C(=O)c3cccc(N(C)C)c3)CC2)n1,2.365411177311648,
COCc1sccc1C(=O)N[C@]12CCCC[C@H]1NC(=O)C2,2.930161030379355,
CON(C)C1CCN(C2CCN(c3c(C)cc(C)cc3C)C2=O)CC1,2.5349954018474845,
CON(C)C1CCN(c2ccnc(CSc3ccccc3)n2)CC1,3.496551803949304,
CON1CCC(C(=O)NS(=O)(=O)C(C)c2ccccc2)CC1,2.312457187369078,
CON1CCC(N(C)C(=O)CCC2C(C)Nc3ccnn3C2C)CC1,2.6347039441042512,
CON1CCC(NC(=O)C2CC(c3cnn(C)c3)=NO2)CC1,2.5418258212826035,
CON1CCC(NC(=O)c2cn(Cc3cccc(F)c3)nn2)CC1,2.328562215651027,
CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,2.5680859407603656,
CONC(=O)C1CCN(C(=O)NC(C)c2ncc(-c3ccc(F)cc3)o2)CC1,2.5306633674528856,
CO[C@@H](C(=O)N1CCCC1c1cn(C)nc1C)c1ccccc1,4.416745227550372,
CO[C@@H]1CCOC[C@H]1NC(=O)Cc1ccn(-c2ccc(F)cc2)n1,2.3461522973362863,
CO[C@@H]1CCOC[C@H]1NC(=O)Cc1coc2cc(Cl)ccc12,2.778212700980732,
CO[C@@H]1CCOC[C@H]1NC(=O)Nc1cnn(-c2ccccc2)n1,2.717974755131948,
CO[C@@H]1CCOC[C@H]1NC(=O)c1c(C)nn(Cc2ccccc2)c1N,3.5400919230456034,
CO[C@@H]1CCOC[C@H]1NC(=O)c1cc(Cl)c2c(c1)OCCCO2,2.6996858009575044,
CO[C@@H]1CN(S(=O)(=O)c2ccc3[nH]c(=O)[nH]c3c2)C[C@H]1O,3.323416661879322,
CO[C@@H]1C[C@@H](COc2cccnc2)N(C(=O)C2CCOCC2)C1,2.564165919282119,
CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,2.240143465793088,
CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,2.5424876569385795,
CO[C@H]1CN(C(=O)CCc2c[nH]c3ccc(C)cc23)C[C@H]1OC,2.468323855022198,
CO[C@H]1CN(C(=O)Nc2ccc(C(=O)N3CCC(C)CC3)cc2)C[C@H]1OC,2.285670783193167,
CO[C@H]1CNCC1NC(=O)c1ccc2ccc(Cl)cc2n1,3.2129473995374176,
CO[C@H]1CN[C@H](C(=O)NC(C)c2cc(F)ccc2N2CCN(C)CC2)C1,3.189409031144767,
CO[C@H]1COC[C@H]1NC(=O)N1CCN(C)CC1c1ccccc1,2.740622509529552,
CO[C@H]1COC[C@H]1NC(=O)c1cccc(C(=O)N2CCCCC2)c1,2.5316401346841797,
CO[C@H]1C[C@@H](C(=O)NCc2nc3c(F)c(F)ccc3[nH]2)N(C)C1,4.2912531538433365,
CO[C@H]1C[C@@H](CN(C)C)N(c2cc(Oc3cccc(F)c3)ncn2)C1,2.70795176987955,
CO[C@H]1C[C@@H](CNC(=O)c2cc(C)nc3c2cnn3C)N(c2ccncn2)C1,2.454041939745355,
CO[C@H]1C[C@@H](CNC(=O)c2cc(F)cc3[nH]cnc23)N(c2ccncn2)C1,2.583605360908722,
CO[C@H]1C[C@@H]1C(=O)N1CCN(c2nc3ccccc3o2)CC1,3.947740340350548,
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,2.293231301305946,
CO[C@H]1C[C@H](c2nnc(C)o2)N(C(=O)COc2ccc(F)cc2Cl)C1,3.4524192279533303,
CO[C@H]1C[C@H](c2nnc(C)o2)N(C(=O)Cc2c[nH]c3ccc(Cl)cc23)C1,3.754800287852339,
CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3,4.5011661713873385,
COc1c(C(=O)NC(C)c2cccc(C3CC3)c2)[nH]c(=O)[nH]c1=O,2.8565594050458736,
COc1c(C(=O)NC2CCCCC2CO)cccc1[N+](=O)[O-],3.199663056357517,
COc1c(C)ccc(NC(=O)Nc2cnn(CC3CCCO3)c2)c1C,2.475969991512093,
COc1c(C)cnc(Cn2cc(C(C)(C)NCC(C)C)nn2)c1C,2.7575494500336513,
COc1c(F)cc(S(=O)(=O)Nc2nc3n(n2)CCCC3)cc1F,2.3930840205582884,
COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,2.270208028533982,
COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,2.288015190621128,
COc1c[nH]nc1-c1nc(C2CCOC2)nn1Cc1ccc(F)c(F)c1,3.291844198176281,
COc1cc(-c2nc(CC(=O)NC3CCCCC3)no2)cc2c1OCCO2,2.4524016975101888,
COc1cc(-c2noc(CN3CCOC4(CCc5ccccc54)C3)n2)ccc1OC(F)F,3.7108600065524486,
COc1cc(=O)[nH]cc1C(=O)N1CC=C(c2ccnn2C)CC1,2.268996765445916,
COc1cc(=O)[nH]cc1C(=O)N1CCCC1c1ccnn1C,2.361901647214434,
COc1cc(=O)[nH]cc1C(=O)N1CCOCC1c1ccc(F)cc1,2.2348429838347696,
COc1cc(C#N)ccc1S(=O)(=O)Nc1cccc(CC(=O)O)c1,2.4117034804020823,
COc1cc(C(=O)N(C)Cc2cc(C)ccc2C)ncn1,3.5967433143967447,
COc1cc(C(=O)N(C)Cc2cccc(=O)[nH]2)cc2c1OC(C)C2,2.3876070401928104,
COc1cc(C(=O)N2CCC(c3nncn3C(C)C)CC2)ccc1F,2.5585016574804738,
COc1cc(C(=O)N2CCCC(S(N)(=O)=O)C2)ccc1F,2.5847462898774456,
COc1cc(C(=O)N2CCCC3(CCCc4ccccc43)C2)ncn1,5.051937895502699,
COc1cc(C(=O)N2CCCc3ccnc(N(C)C)c32)ncn1,3.943692559993255,
COc1cc(C(=O)N2CCN(C(=O)c3cc(C#N)cs3)CC2)ccc1C,4.497732984637526,
COc1cc(C(=O)NC(CO)c2ccc(C(F)(F)F)cc2)nn1C,2.9071683402196884,
COc1cc(C(=O)NC2CCCN(c3cnn(C)c3)C2)ccc1C,4.112691957787343,
COc1cc(C(=O)NCCN2Cc3ccccc3C2)cn2cc(C)nc12,3.1122484390508127,
COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC,2.314202180365055,
COc1cc(C(=O)NS(=O)(=O)c2cncc(C)c2)nnc1C1CC1,2.3184526156140373,
COc1cc(C(=O)N[C@H]2CCOC[C@H]2Nc2ccnc(C)n2)ncn1,2.615401462142073,
COc1cc(C(=O)N[C@H]2CC[C@@H](N(C)C(=O)c3cnc4sccc4c3)CC2)ccc1Cl,4.5962175460906,
COc1cc(C(=O)Nc2c(C)cccc2C(=O)O)cc2c1OCCO2,2.3523809334014154,
COc1cc(C(=O)Nc2cc(Cl)cc(C(=O)O)c2)cc(OC)c1C,2.3175219071525484,
COc1cc(C(=O)Nc2ccc(F)c(O)c2)cc(Cl)c1OC,5.020752622871215,
COc1cc(C(=O)O)ccc1CCNC(=O)c1cc(C)nc2onc(C)c12,2.6018891868145317,
COc1cc(C(=O)O)ccc1CCNC(=O)c1cnc2n1CCCC2,2.275357907514931,
COc1cc(C(=O)O)ccc1S(=O)(=O)N1CCn2cccc2C1,2.24143566134219,
COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,4.450730709548327,
COc1cc(C(C)NC(=O)c2ccco2)ccc1S(C)(=O)=O,2.5902233618819377,
COc1cc(C(F)(F)F)nc(N2CCN(c3ccnc(C)n3)CC2)n1,4.01466116362996,
COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C,3.325732106511595,
COc1cc(C)c(C(=O)N(C)C2CCCN(c3cccnn3)C2)cc1OC,3.5776249831305256,
COc1cc(C)c(S(=O)(=O)Nc2c(C)c(C)nn2C)cc1Cl,3.562802546241808,
COc1cc(C)ccc1C(=O)N1CCC([C@@H]2CC[C@H](C(N)=O)O2)CC1,3.516354145992504,
COc1cc(C)ccc1C(=O)NCc1nnc2n1CCCC2,2.6965034271526243,
COc1cc(C)ccc1NC(=O)c1cccc2cnccc12,2.43368280374096,
COc1cc(C)ccc1Oc1ccc(NC(=O)NC23CC2COC3(C)C)cn1,2.2400506749897215,
COc1cc(C)sc1C(=O)N1CCC2C(CCCN2C)C1,2.453533193429964,
COc1cc(CC(=O)NCC2(N3CCCCC3)CCOCC2)ccc1C,3.98376874383018,
COc1cc(CC(=O)Nc2cc(C(F)(F)F)n(C)n2)ccc1C,4.41803121469271,
COc1cc(CC2NC(=O)[C@@H]3C[C@@H](OC(F)F)CN3C2=O)ccc1O,2.279092929356234,
COc1cc(CCNC(=O)[C@]23CNC[C@H]2CCOC3)cc(OC)c1,4.650953822937575,
COc1cc(CN(C)C(=O)Nc2cnc3c(c2)c(C)nn3C)sn1,3.97954991930704,
COc1cc(CNC(=O)c2cc3c(o2)CCCNC3=O)ccc1Cl,2.6538383924290008,
COc1cc(CNC(=O)c2ccc3ccccc3c2)ccc1C(=O)O,3.446152661713546,
COc1cc(CNC(=O)c2ccccc2S(C)(=O)=O)c2ccccc2n1,4.037530074227113,
COc1cc(CNc2ccccc2N(C)C(C)=O)nc(OC)n1,4.385291845765276,
COc1cc(COC(=O)c2ccnc3[nH]ccc23)ccc1Cl,4.3813638262269325,
COc1cc(Cc2noc(C3CCCOC3)n2)ccc1S(C)(=O)=O,2.2980760195794265,
COc1cc(Cl)c(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc1OC,2.269614928610849,
COc1cc(Cl)cc(C(=O)Nc2cnc(OC)c(C(N)=O)c2)c1,2.925648193930931,
COc1cc(F)c(NC(=O)c2cnc3onc(C)c3c2)cc1F,2.829650555524153,
COc1cc(F)c(S(=O)(=O)N2c3ccc(C)cc3[C@H]3CN(C)CC[C@H]32)cc1OC,4.248116600636827,
COc1cc(F)cc(-c2noc(N3CCC(c4cnco4)CC3)n2)c1,4.093288238252975,
COc1cc(F)cc(CNC(=O)NCc2cc3nc(F)ccc3o2)c1,4.428224110860413,
COc1cc(F)ccc1N1CCN(C(=O)c2cnn(-c3ccccn3)c2C)CC1,4.089170948241301,
COc1cc(N2CCCC2c2cccc3c2OCCO3)ncn1,4.009712346087936,
COc1cc(N2CCN(C(=O)CN3Cc4ccccc4C3=O)CC2)ccc1F,2.662626919002429,
COc1cc(N2CCN(CC3(C(=O)O)CC3)CC2)ccc1F,2.354818753947205,
COc1cc(NC(=O)CN2CCN(c3cnn(C)c3)CC2)c(OC)cc1Cl,3.0656857469140855,
COc1cc(NC(=O)N(C)CCN2C[C@@H](C)O[C@@H](C)C2)ncn1,2.2918628816277664,
COc1cc(NC(=O)N[C@H]2c3ccccc3OC[C@H]2CO)n(C)n1,2.343148995605149,
COc1cc(NC(=O)[C@H]2C[C@@H]2c2cccc(C)c2)ccc1C(=O)O,4.591852266521006,
COc1cc(NC(=O)c2ccc(F)c(Br)c2)cc(OC)c1C,4.632065625493927,
COc1cc(NC(=O)c2nc3cnccc3s2)cc(OC)c1,2.514700987032807,
